Time,P(ex),S,SB
210374,6.34621e-073,0.203048,0.250853
210475,6.62567e-073,0.0183696,0.250853
210576,6.91744e-073,0.58409,0.250853
210677,7.21281e-073,0.628398,0.250853
210778,7.54007e-073,0.326372,0.250853
210879,7.8721e-073,0.314177,0.250853
210980,8.21875e-073,0.816341,0.250853
211081,8.57701e-073,0.456398,0.250853
211182,8.95852e-073,0.69561,0.250853
211283,9.35301e-073,0.362763,0.250853
211384,9.76488e-073,0.0220816,0.250853
211485,1.01949e-072,0.729027,0.250853
211586,1.06347e-072,0.228377,0.250853
211687,1.11125e-072,0.539641,0.250853
211788,1.15771e-072,0.498258,0.250853
211889,1.21127e-072,0.14584,0.250853
211990,1.26461e-072,0.813311,0.250853
212091,1.31918e-072,0.181062,0.250853
212192,1.37844e-072,0.354907,0.250853
212293,1.43853e-072,0.829195,0.250853
212394,1.50251e-072,0.989113,0.250853
212495,1.56801e-072,0.138203,0.250853
212596,1.63776e-072,0.814807,0.250853
212697,1.70915e-072,0.571438,0.250853
212798,1.78441e-072,0.365872,0.250853
212899,1.85981e-072,0.109035,0.250853
213000,1.94585e-072,0.605748,0.250853
213103,2.03154e-072,0.432581,0.250853
213204,2.12281e-072,0.834687,0.250853
213305,2.21629e-072,0.988235,0.250853
213406,2.31388e-072,0.214023,0.250853
213507,2.41577e-072,0.285471,0.250853
213608,2.52215e-072,0.626955,0.250853
213709,2.63322e-072,0.977877,0.250853
213810,2.74917e-072,0.0644802,0.250853
213911,2.87023e-072,0.401381,0.250853
214012,2.99663e-072,0.638918,0.250853
214113,3.12858e-072,0.378047,0.250853
214214,3.26635e-072,0.704964,0.250853
214315,3.41019e-072,0.929502,0.250853
214416,3.56035e-072,0.700687,0.250853
214517,3.71714e-072,0.96616,0.250853
214618,3.88082e-072,0.213709,0.250853
214719,4.05171e-072,0.565472,0.250853
214820,4.23013e-072,0.99355,0.250853
214932,4.41076e-072,0.569156,0.250853
215033,4.6306e-072,0.949592,0.250853
215134,4.83657e-072,0.334148,0.250853
215235,5.04955e-072,0.209649,0.250853
215336,5.27191e-072,0.45917,0.250853
215438,5.50406e-072,0.168774,0.250853
215615,5.71465e-072,0.368389,0.250853
215716,6.19986e-072,0.657704,0.250853
215817,6.47287e-072,0.987407,0.250853
215918,6.75503e-072,0.690232,0.250853
216019,7.05549e-072,0.208271,0.250853
216120,7.36304e-072,0.177352,0.250853
216221,7.69056e-072,0.91772,0.250853
216322,8.02921e-072,0.69596,0.250853
216423,8.38278e-072,0.21636,0.250853
216524,8.74819e-072,0.347696,0.250853
216625,9.13732e-072,0.471547,0.250853
216726,9.53968e-072,0.360212,0.250853
216827,9.95976e-072,0.649981,0.250853
216928,1.03939e-071,0.916824,0.250853
217029,1.08516e-071,0.145349,0.250853
217130,1.13343e-071,0.679014,0.250853
217231,1.18334e-071,0.620796,0.250853
217332,1.23545e-071,0.714125,0.250853
217433,1.28985e-071,0.304892,0.250853
217534,1.34665e-071,0.547145,0.250853
217635,1.40595e-071,0.970037,0.250853
217736,1.46786e-071,0.91872,0.250853
217837,1.5325e-071,0.531987,0.250853
217938,1.5993e-071,0.321468,0.250853
218039,1.67044e-071,0.33206,0.250853
218140,1.744e-071,0.90918,0.250853
218241,1.8208e-071,0.323697,0.250853
218342,1.90098e-071,0.405467,0.250853
218443,1.98469e-071,0.171706,0.250853
218544,2.07208e-071,0.841025,0.250853
218645,2.16333e-071,0.849648,0.250853
218746,2.25859e-071,0.250326,0.250853
218848,2.35805e-071,0.983953,0.250853
218949,2.46294e-071,0.0530342,0.250853
219051,2.57139e-071,0.609165,0.250853
219152,2.68577e-071,0.15255,0.250853
219253,2.80284e-071,0.147021,0.250853
219354,2.92752e-071,0.336794,0.250853
219455,3.05643e-071,0.319436,0.250853
219556,3.19102e-071,0.594192,0.250853
219657,3.33154e-071,0.900566,0.250853
219759,3.47676e-071,0.29242,0.250853
219860,3.63296e-071,0.625069,0.250853
219961,3.78809e-071,0.924644,0.250853
220062,3.95996e-071,0.0459348,0.250853
220163,4.13434e-071,0.307101,0.250853
220264,4.3164e-071,0.920127,0.250853
220365,4.50647e-071,0.486163,0.250853
220466,4.70492e-071,0.949964,0.250853
220567,4.9121e-071,0.77268,0.250853
220668,5.12841e-071,0.916566,0.250853
220769,5.35424e-071,0.70016,0.250853
220870,5.59001e-071,0.679606,0.250853
220971,5.83368e-071,0.292807,0.250853
221072,6.09317e-071,0.582505,0.250853
221173,6.36148e-071,0.84655,0.250853
221274,6.64161e-071,0.968777,0.250853
221375,6.93408e-071,0.0981716,0.250853
221476,7.23634e-071,0.0770974,0.250853
221577,7.55821e-071,0.117061,0.250853
221678,7.89104e-071,0.0564865,0.250853
221779,8.23501e-071,0.467304,0.250853
221880,8.59764e-071,0.83993,0.250853
221981,8.98008e-071,0.125126,0.250853
222082,9.37552e-071,0.0420948,0.250853
222183,9.78837e-071,0.0589052,0.250853
222284,1.02194e-070,0.247722,0.250853
222385,1.06694e-070,0.742103,0.250853
222486,1.11393e-070,0.655103,0.250853
222592,1.15852e-070,0.590651,0.250853
222695,1.21678e-070,0.0321268,0.250853
222796,1.27145e-070,0.488135,0.250853
222901,1.32179e-070,0.266317,0.250853
223006,1.38235e-070,0.267312,0.250853
223111,1.44939e-070,0.408805,0.250853
223212,1.51774e-070,0.174779,0.250853
223313,1.58525e-070,0.67427,0.250853
223414,1.65365e-070,0.780114,0.250853
223515,1.72794e-070,0.096035,0.250853
223616,1.80403e-070,0.893967,0.250853
223721,1.87545e-070,0.936236,0.250853
223826,1.96138e-070,0.499468,0.250853
223931,2.05125e-070,0.345038,0.250853
224035,2.14432e-070,0.906871,0.250853
224140,2.24257e-070,0.339161,0.250853
224251,2.35133e-070,0.413175,0.250853
224356,2.45907e-070,0.76878,0.250853
224461,2.57174e-070,0.957532,0.250853
224566,2.68957e-070,0.470612,0.250853
224671,2.81281e-070,0.735624,0.250853
224777,2.94294e-070,0.429843,0.250853
224880,3.07516e-070,0.896858,0.250853
224985,3.21606e-070,0.0499633,0.250853
225090,3.36341e-070,0.54921,0.250853
225191,3.53256e-070,0.0516025,0.250853
225293,3.66772e-070,0.528934,0.250853
225394,3.82923e-070,0.21057,0.250853
225506,4.01666e-070,0.348216,0.250853
225611,4.20069e-070,0.173393,0.250853
225720,4.40067e-070,0.399032,0.250853
225832,4.61607e-070,0.814621,0.250853
225939,4.83169e-070,0.84319,0.250853
226040,5.07468e-070,0.00266364,0.250853
226145,5.27559e-070,0.337633,0.250853
226250,5.51731e-070,0.356036,0.250853
226363,5.78983e-070,0.0449297,0.250853
226476,6.07582e-070,0.0833697,0.250853
226581,6.3542e-070,0.104649,0.250853
226694,6.66807e-070,0.0389709,0.250853
226796,6.96467e-070,0.105199,0.250853
226904,7.29311e-070,0.732806,0.250853
227005,7.65988e-070,0.762284,0.250853
227110,7.96314e-070,0.295584,0.250853
227215,8.328e-070,0.750012,0.250853
227320,8.70958e-070,0.5235,0.250853
227425,9.10864e-070,0.815484,0.250853
227534,9.54226e-070,0.0330308,0.250853
227639,9.97947e-070,0.223786,0.250853
227745,1.04412e-069,0.371292,0.250853
227857,1.09522e-069,0.79691,0.250853
227962,1.1454e-069,0.925342,0.250853
228067,1.19789e-069,0.438687,0.250853
228172,1.25277e-069,0.958442,0.250853
228281,1.31241e-069,0.19484,0.250853
228386,1.37254e-069,0.0490483,0.250853
228491,1.43543e-069,0.711254,0.250853
228596,1.5012e-069,0.898992,0.250853
228701,1.56998e-069,0.68834,0.250853
228804,1.64052e-069,0.528719,0.250853
228909,1.71568e-069,0.0158991,0.250853
229010,1.80197e-069,0.81216,0.250853
229115,1.87331e-069,0.176908,0.250853
229220,1.95914e-069,0.238962,0.250853
229325,2.0489e-069,0.315864,0.250853
229438,2.15011e-069,0.704819,0.250853
229543,2.24862e-069,0.540201,0.250853
229654,2.35768e-069,0.562397,0.250853
229759,2.46571e-069,0.311966,0.250853
229864,2.57868e-069,0.199322,0.250853
229977,2.70605e-069,0.140495,0.250853
230082,2.83004e-069,0.318661,0.250853
230187,2.95971e-069,0.715141,0.250853
230289,3.09136e-069,0.158331,0.250853
230394,3.233e-069,0.328562,0.250853
230499,3.38113e-069,0.117095,0.250853
230611,3.54663e-069,0.784371,0.250853
230716,3.70913e-069,0.579933,0.250853
230821,3.87908e-069,0.36554,0.250853
230926,4.05681e-069,0.0502718,0.250853
231031,4.24269e-069,0.702977,0.250853
231136,4.43709e-069,0.52471,0.250853
231245,4.64831e-069,0.0425006,0.250853
231350,4.86129e-069,0.832625,0.250853
231451,5.10577e-069,0.341618,0.250853
231556,5.30791e-069,0.36549,0.250853
231661,5.55111e-069,0.853516,0.250853
231775,5.82779e-069,0.0618259,0.250853
231880,6.09481e-069,0.94943,0.250853
231992,6.39313e-069,0.0709701,0.250853
232097,6.68606e-069,0.00993023,0.250853
232203,6.99539e-069,0.154962,0.250853
232308,7.31591e-069,0.263149,0.250853
232413,7.65112e-069,0.106597,0.250853
232519,8.00509e-069,0.189658,0.250853
232634,8.40767e-069,0.0683542,0.250853
232740,8.79665e-069,0.629834,0.250853
232845,9.1997e-069,0.831809,0.250853
232946,9.66236e-069,0.0317176,0.250853
233051,1.00449e-068,0.904186,0.250853
233162,1.05321e-068,0.0912166,0.250853
233274,1.10476e-068,0.0631407,0.250853
233380,1.15587e-068,0.0353263,0.250853
233486,1.20935e-068,0.498265,0.250853
233599,1.26908e-068,0.653809,0.250853
233712,1.33177e-068,0.0711572,0.250853
233813,1.39874e-068,0.168667,0.250853
233918,1.45412e-068,0.432112,0.250853
234023,1.52074e-068,0.881217,0.250853
234128,1.59042e-068,0.591221,0.250853
234241,1.66898e-068,0.26361,0.250853
234346,1.74545e-068,0.68772,0.250853
234447,1.82231e-068,0.706617,0.250853
234552,1.90581e-068,0.334158,0.250853
234674,1.96778e-068,0.250853,0.250853
234779,2.09963e-068,0.619529,0.250853
234884,2.19583e-068,0.866577,0.250853
234989,2.29644e-068,0.267862,0.250853
235090,2.41193e-068,0.758417,0.250853
235196,2.50849e-068,0.0181947,0.250853
235301,2.62342e-068,0.200049,0.250853
235411,2.74948e-068,0.10998,0.250853
235516,2.87546e-068,0.381408,0.250853
235621,3.00721e-068,0.251867,0.250853
235726,3.145e-068,0.570925,0.250853
235831,3.2891e-068,0.22809,0.250853
235932,3.45451e-068,0.145092,0.250853
236033,3.60663e-068,0.970599,0.250853
236144,3.75903e-068,0.0583218,0.250853
236258,3.94638e-068,0.942833,0.250853
236363,4.1272e-068,0.0596732,0.250853
236464,4.33476e-068,0.331248,0.250853
236565,4.52564e-068,0.0814739,0.250853
236670,4.70481e-068,0.0661664,0.250853
236775,4.92038e-068,0.930842,0.250853
236881,5.14802e-068,0.652027,0.250853
236989,5.3908e-068,0.248911,0.250853
237096,5.64261e-068,0.303825,0.250853
237197,5.92638e-068,0.334254,0.250853
237302,6.161e-068,0.258382,0.250853
237403,6.46808e-068,0.666712,0.250853
237508,6.72702e-068,0.584539,0.250853
237613,7.03525e-068,0.5861,0.250853
237722,7.37016e-068,0.543903,0.250853
237833,7.72761e-068,0.626367,0.250853
237938,8.08168e-068,0.248578,0.250853
238039,8.48811e-068,0.0445524,0.250853
238144,8.82416e-068,0.568657,0.250853
238249,9.22847e-068,0.109049,0.250853
238354,9.6513e-068,0.675754,0.250853
238468,1.01323e-067,0.518136,0.250853
238573,1.05966e-067,0.477053,0.250853
238678,1.10821e-067,0.858666,0.250853
238783,1.15899e-067,0.0184954,0.250853
238884,1.21727e-067,0.0996335,0.250853
238985,1.27088e-067,0.642569,0.250853
239090,1.32119e-067,0.141201,0.250853
239195,1.38173e-067,0.204006,0.250853
239306,1.44874e-067,0.298372,0.250853
239414,1.51706e-067,0.149755,0.250853
239519,1.58657e-067,0.959304,0.250853
239624,1.65926e-067,0.125889,0.250853
239729,1.73529e-067,0.760281,0.250853
239834,1.8148e-067,0.468691,0.250853
239939,1.89795e-067,0.64073,0.250853
240044,1.98491e-067,0.499528,0.250853
240149,2.07586e-067,0.804403,0.250853
240254,2.17097e-067,0.457805,0.250853
240355,2.28015e-067,0.757623,0.250853
240460,2.37042e-067,0.404014,0.250853
240565,2.47903e-067,0.202304,0.250853
240670,2.59262e-067,0.23519,0.250853
240772,2.70794e-067,0.770629,0.250853
240877,2.83201e-067,0.865587,0.250853
240982,2.96177e-067,0.0958601,0.250853
241087,3.09748e-067,0.438598,0.250853
241192,3.2394e-067,0.208283,0.250853
241302,3.39506e-067,0.833743,0.250853
241407,3.55062e-067,0.770826,0.250853
241508,3.72918e-067,0.674263,0.250853
241613,3.87682e-067,0.0635157,0.250853
241718,4.05445e-067,0.499973,0.250853
241823,4.24022e-067,0.41475,0.250853
241927,4.43261e-067,0.555653,0.250853
242032,4.6357e-067,0.372008,0.250853
242139,4.85224e-067,0.113408,0.250853
242245,5.04219e-067,0.888659,0.250853
242350,5.30934e-067,0.086189,0.250853
242455,5.55261e-067,0.353168,0.250853
242560,5.80702e-067,0.125437,0.250853
242683,6.07309e-067,0.65281,0.250853
242788,6.40032e-067,0.269495,0.250853
242893,6.69357e-067,0.0157689,0.250853
242998,7.00026e-067,0.652462,0.250853
243099,7.35231e-067,0.0763993,0.250853
243204,7.64339e-067,0.616737,0.250853
243319,8.02778e-067,0.663198,0.250853
243425,8.39918e-067,0.641504,0.250853
243533,8.79527e-067,0.921726,0.250853
243638,9.19826e-067,0.909515,0.250853
243739,9.66085e-067,0.355298,0.250853
243840,1.00863e-066,0.402446,0.250853
243941,1.05259e-066,0.170663,0.250853
244046,1.09473e-066,0.0947903,0.250853
244151,1.14489e-066,0.509768,0.250853
244259,1.19888e-066,0.619297,0.250853
244364,1.25381e-066,0.502797,0.250853
244469,1.31126e-066,0.411169,0.250853
244574,1.37134e-066,0.80116,0.250853
244679,1.43417e-066,0.844204,0.250853
244790,1.50373e-066,0.13748,0.250853
244895,1.57263e-066,0.888699,0.250853
244996,1.65101e-066,0.829031,0.250853
245110,1.72372e-066,0.309492,0.250853
245212,1.80039e-066,0.596135,0.250853
245317,1.88288e-066,0.700711,0.250853
245427,1.97336e-066,0.809959,0.250853
245532,2.06377e-066,0.52523,0.250853
245647,2.16756e-066,0.725535,0.250853
245768,2.25241e-066,0.250853,0.250853
245873,2.38698e-066,0.51228,0.250853
245978,2.49635e-066,0.282063,0.250853
246083,2.61073e-066,0.0569011,0.250853
246189,2.73151e-066,0.366305,0.250853
246298,2.86155e-066,0.540651,0.250853
246403,2.99266e-066,0.193008,0.250853
246508,3.12978e-066,0.966604,0.250853
246615,3.27598e-066,0.346687,0.250853
246717,3.4217e-066,0.149899,0.250853
246818,3.59377e-066,0.319505,0.250853
246923,3.73605e-066,0.863342,0.250853
247028,3.90723e-066,0.660176,0.250853
247133,4.08626e-066,0.679205,0.250853
247242,4.28078e-066,0.564282,0.250853
247352,4.48648e-066,0.0330357,0.250853
247454,4.68605e-066,0.403691,0.250853
247566,4.91541e-066,0.85426,0.250853
247671,5.14063e-066,0.974457,0.250853
247782,5.38995e-066,0.845571,0.250853
247886,5.63451e-066,0.80734,0.250853
247991,5.89267e-066,0.498526,0.250853
248096,6.16267e-066,0.848988,0.250853
248201,6.44503e-066,0.706167,0.250853
248306,6.74033e-066,0.824326,0.250853
248407,7.07931e-066,0.0837512,0.250853
248516,7.37215e-066,0.14651,0.250853
248621,7.70993e-066,0.209487,0.250853
248722,8.09767e-066,0.274816,0.250853
248828,8.42185e-066,0.877048,0.250853
248933,8.80773e-066,0.145064,0.250853
249034,9.25067e-066,0.30943,0.250853
249139,9.61691e-066,0.766504,0.250853
249244,1.00575e-065,0.247655,0.250853
249349,1.05184e-065,0.841546,0.250853
249454,1.10003e-065,0.034456,0.250853
249559,1.15043e-065,0.241936,0.250853
249660,1.20109e-065,0.899248,0.250853
249761,1.26042e-065,0.707509,0.250853
249866,1.31144e-065,0.689476,0.250853
249972,1.37211e-065,0.691473,0.250853
250077,1.43498e-065,0.115111,0.250853
250182,1.50073e-065,0.225182,0.250853
250287,1.56949e-065,0.302306,0.250853
250392,1.6414e-065,0.89688,0.250853
250497,1.71661e-065,0.543336,0.250853
250602,1.79526e-065,0.867356,0.250853
250707,1.87752e-065,0.0635998,0.250853
250812,1.96354e-065,0.285038,0.250853
250918,2.05439e-065,0.583495,0.250853
251023,2.14852e-065,0.28089,0.250853
251128,2.24696e-065,0.938949,0.250853
251233,2.34991e-065,0.189481,0.250853
251338,2.45758e-065,0.890923,0.250853
251439,2.58117e-065,0.910995,0.250853
251544,2.68336e-065,0.721156,0.250853
251649,2.80631e-065,0.013056,0.250853
251761,2.94367e-065,0.833266,0.250853
251866,3.07855e-065,0.408821,0.250853
251971,3.2196e-065,0.982411,0.250853
252076,3.36712e-065,0.383708,0.250853
252177,3.53645e-065,0.473048,0.250853
252282,3.67646e-065,0.963001,0.250853
252388,3.84655e-065,0.621021,0.250853
252493,4.0228e-065,0.379054,0.250853
252598,4.20712e-065,0.354987,0.250853
252703,4.39988e-065,0.311142,0.250853
252808,4.60148e-065,0.264193,0.250853
252913,4.81231e-065,0.0695141,0.250853
253018,5.03281e-065,0.797679,0.250853
253123,5.2634e-065,0.943743,0.250853
253228,5.50456e-065,0.72927,0.250853
253333,5.75678e-065,0.628928,0.250853
253438,6.02054e-065,0.535249,0.250853
253539,6.28566e-065,0.412619,0.250853
253644,6.57366e-065,0.747689,0.250853
253749,6.87486e-065,0.576968,0.250853
253854,7.18986e-065,0.0405746,0.250853
253959,7.51928e-065,0.933795,0.250853
254061,7.85375e-065,0.857973,0.250853
254166,8.2136e-065,0.945527,0.250853
254271,8.58993e-065,0.436902,0.250853
254376,8.98351e-065,0.116446,0.250853
254481,9.39513e-065,0.0692646,0.250853
254586,9.8256e-065,0.602814,0.250853
254691,1.02758e-064,0.325888,0.250853
254796,1.07466e-064,0.455019,0.250853
254901,1.1239e-064,0.655772,0.250853
255008,1.1764e-064,0.0948779,0.250853
255113,1.2303e-064,0.0491796,0.250853
255219,1.28722e-064,0.369646,0.250853
255324,1.3462e-064,0.729747,0.250853
255430,1.40848e-064,0.090972,0.250853
255535,1.47302e-064,0.508199,0.250853
255640,1.54051e-064,0.862852,0.250853
255751,1.61522e-064,0.367274,0.250853
255856,1.68923e-064,0.0637834,0.250853
255961,1.76663e-064,0.238545,0.250853
256066,1.84757e-064,0.143473,0.250853
256171,1.93223e-064,0.00872024,0.250853
256280,2.02421e-064,0.94584,0.250853
256393,2.12419e-064,0.628528,0.250853
256498,2.22152e-064,0.501272,0.250853
256603,2.32331e-064,0.110666,0.250853
256704,2.44015e-064,0.796754,0.250853
256809,2.53676e-064,0.765217,0.250853
256914,2.65299e-064,0.862643,0.250853
257019,2.77454e-064,0.147693,0.250853
257124,2.90167e-064,0.543354,0.250853
257229,3.03462e-064,0.281534,0.250853
257334,3.17366e-064,0.222952,0.250853
257439,3.31907e-064,0.0498538,0.250853
257544,3.47115e-064,0.25556,0.250853
257649,3.63019e-064,0.884316,0.250853
257754,3.79652e-064,0.393178,0.250853
257859,3.97048e-064,0.710318,0.250853
257964,4.1524e-064,0.0217405,0.250853
258069,4.34266e-064,0.732301,0.250853
258174,4.54163e-064,0.603037,0.250853
258279,4.74972e-064,0.779684,0.250853
258384,4.96735e-064,0.528814,0.250853
258492,5.2016e-064,0.612996,0.250853
258597,5.43993e-064,0.603307,0.250853
258702,5.68918e-064,0.168807,0.250853
258811,5.96001e-064,0.465751,0.250853
258916,6.23309e-064,0.0102005,0.250853
259021,6.51868e-064,0.0113522,0.250853
259128,6.82318e-064,0.243707,0.250853
259233,7.13581e-064,0.260782,0.250853
259338,7.46276e-064,0.742398,0.250853
259444,7.80803e-064,0.313367,0.250853
259549,8.16578e-064,0.176317,0.250853
259654,8.53993e-064,0.467418,0.250853
259760,8.93503e-064,0.761021,0.250853
259865,9.34442e-064,0.25477,0.250853
259970,9.77257e-064,0.741293,0.250853
260075,1.02203e-063,0.331051,0.250853
260180,1.06886e-063,0.374926,0.250853
260281,1.12262e-063,0.108641,0.250853
260382,1.17205e-063,0.814299,0.250853
260487,1.21845e-063,0.293171,0.250853
260597,1.277e-063,0.166367,0.250853
260702,1.33551e-063,0.0358872,0.250853
260807,1.3967e-063,0.345423,0.250853
260912,1.4607e-063,0.313433,0.250853
261018,1.52828e-063,0.219159,0.250853
261124,1.59898e-063,0.647285,0.250853
261229,1.67225e-063,0.471125,0.250853
261334,1.74887e-063,0.190334,0.250853
261439,1.829e-063,0.704938,0.250853
261540,1.90954e-063,0.356416,0.250853
261645,1.99703e-063,0.374728,0.250853
261750,2.08853e-063,0.675422,0.250853
261855,2.18422e-063,0.138991,0.250853
261960,2.2843e-063,0.323842,0.250853
262074,2.39816e-063,0.0321795,0.250853
262179,2.50804e-063,0.690467,0.250853
262317,2.60733e-063,0.133181,0.250853
262422,2.78203e-063,0.865655,0.250853
262527,2.9095e-063,0.246364,0.250853
262632,3.04281e-063,0.681675,0.250853
262743,3.19038e-063,0.382061,0.250853
262848,3.33656e-063,0.610389,0.250853
262953,3.48944e-063,0.134797,0.250853
263058,3.64932e-063,0.0600813,0.250853
263163,3.81653e-063,0.486518,0.250853
263268,3.9914e-063,0.562966,0.250853
263373,4.17428e-063,0.000630054,0.250853
263478,4.36554e-063,0.404435,0.250853
263583,4.56556e-063,0.676058,0.250853
263688,4.77475e-063,0.556144,0.250853
263793,4.99352e-063,0.87719,0.250853
263898,5.22232e-063,0.940292,0.250853
264003,5.46159e-063,0.997954,0.250853
264108,5.71184e-063,0.173823,0.250853
264219,5.98886e-063,0.0954974,0.250853
264324,6.26326e-063,0.978886,0.250853
264430,6.55303e-063,0.361483,0.250853
264532,6.87671e-063,0.36757,0.250853
264637,7.15812e-063,0.157213,0.250853
264742,7.4861e-063,0.0651087,0.250853
264847,7.8291e-063,0.382808,0.250853
264952,8.18782e-063,0.833037,0.250853
265057,8.56297e-063,0.358137,0.250853
265162,8.95532e-063,0.220234,0.250853
265267,9.36564e-063,0.0424124,0.250853
